id|crossing|finishing|heading_accuracy|short_passing|volleys|dribbling|curve|fk_accuracy|long_passing|ball_control|acceleration|sprint_speed|agility|reactions|balance|shot_power|jumping|stamina|strength|long_shots|aggression|interceptions|positioning|vision|penalties|composure|defensive_awareness|standing_tackle|sliding_tackle|gk_diving|gk_handling|gk_kicking|gk_positioning|gk_reflexes|traits
241858|52|27|55|60|28|51|36|29|54|61|71|82|56|67|51|41|67|63|88|35|69|66|44|55|44|66|69|62|61|6|11|11|14|9|
186562|59|66|71|61|57|62|42|38|56|64|55|55|58|65|40|73|81|76|90|58|77|52|65|56|66|59|44|49|48|15|12|8|16|8|
260546|38|40|71|72|24|45|42|44|68|60|53|48|55|61|49|46|73|60|76|50|57|64|48|57|41|59|62|69|66|10|8|11|6|12|
160195|50|64|62|66|69|66|60|55|61|69|74|76|69|58|59|72|73|76|75|66|47|30|63|51|75|60|29|26|24|12|12|12|14|12|
225731|56|56|57|66|60|65|63|57|65|67|64|65|64|65|68|69|32|75|76|63|70|62|63|64|58|65|58|62|58|12|9|15|8|15|Long Passer (AI),Long Shot Taker (AI),Power Header,Technical Dribbler (AI)
255171|64|29|55|59|22|50|39|35|47|62|80|77|67|60|55|23|71|65|59|26|53|60|57|40|46|61|52|68|65|6|6|14|10|7|
190915|60|67|69|66|67|63|54|43|62|66|52|52|61|68|65|70|72|62|72|64|71|47|71|66|72|69|26|39|25|13|9|7|7|13|Power Header
201924|42|68|60|56|64|61|43|45|42|66|51|60|63|69|52|71|70|52|81|59|66|41|75|48|67|65|12|28|35|16|14|13|16|7|
240580|59|64|59|59|36|70|35|55|55|69|78|80|82|54|73|57|61|70|75|57|30|25|57|57|59|57|23|20|20|12|12|13|5|8|Speed Dribbler (AI),Technical Dribbler (AI)
232645|13|12|13|17|11|11|13|14|21|10|49|44|39|63|55|47|68|34|53|14|27|24|16|44|14|49|23|14|11|66|63|63|64|67|Comes For Crosses
236997|49|45|58|63|40|63|53|45|61|65|61|63|66|63|66|65|76|73|81|55|68|65|62|65|39|63|67|63|67|11|9|7|5|7|
261573|30|24|67|64|26|58|26|29|60|61|71|69|45|61|65|30|79|68|81|24|65|64|28|45|30|68|65|65|62|13|5|14|13|8|Solid Player,Power Header
223174|9|7|13|33|8|8|10|9|18|10|21|22|23|59|22|47|33|26|53|7|18|9|8|10|28|34|6|11|9|67|67|62|66|66|Cautious With Crosses
225734|66|54|54|59|52|62|54|44|53|63|90|91|70|59|63|68|63|74|62|59|56|57|63|62|58|56|55|54|54|15|10|7|15|14|Speed Dribbler (AI)
197831|68|51|60|64|44|68|66|63|58|66|69|61|66|62|66|51|60|78|65|54|66|59|64|58|44|60|57|65|65|14|8|10|13|11|Dives Into Tackles (AI)
265671|65|38|60|71|59|65|62|62|65|68|68|64|65|63|63|58|41|66|34|48|54|59|55|70|49|52|60|64|62|6|6|7|7|10|
206535|52|51|64|66|41|56|43|55|64|62|52|43|42|63|52|58|63|83|86|53|64|62|53|63|52|59|63|63|61|7|10|7|14|14|
223687|51|35|62|58|28|57|35|30|65|60|66|75|50|58|65|47|84|67|84|38|68|70|43|38|41|56|62|62|63|9|16|11|8|15|Solid Player,Long Passer (AI)
239559|13|6|12|28|5|9|10|14|27|15|28|24|30|59|39|47|45|26|51|5|17|7|8|29|18|52|8|14|13|66|64|62|67|67|Saves with Feet
256199|59|59|48|61|48|75|62|57|56|71|79|77|88|54|85|65|72|62|34|64|55|47|62|58|60|65|35|47|49|13|13|8|14|12|Flair
244680|60|59|32|69|60|67|54|38|64|68|69|60|73|60|71|64|30|80|56|50|31|61|62|62|39|66|64|60|53|14|11|7|13|14|Technical Dribbler (AI)
251592|56|54|60|66|50|62|57|52|65|65|65|65|64|62|67|60|68|70|64|53|66|63|56|62|46|57|66|64|60|5|14|12|13|11|
253384|70|33|49|59|32|63|59|41|56|64|72|73|60|59|66|25|59|66|65|31|69|58|69|42|42|53|60|69|66|12|14|7|11|11|
188872|58|34|60|67|45|60|51|45|64|63|60|69|63|63|60|64|79|76|74|51|76|62|46|50|47|67|63|67|66|15|15|12|7|9|Long Throw-in,Injury Prone,Long Passer (AI)
238793|65|49|48|69|40|64|50|43|61|65|66|71|76|63|63|61|61|70|68|49|67|66|59|58|61|59|64|61|59|11|9|12|6|6|
240329|57|61|43|64|50|69|65|57|58|69|77|69|87|66|86|66|49|65|61|62|42|28|60|64|52|60|37|25|25|8|6|14|6|6|Technical Dribbler (AI)
242377|40|55|45|65|44|67|48|55|63|68|73|72|70|70|75|58|60|70|58|55|63|57|63|60|61|65|64|73|70|14|13|9|14|10|
259273|9|6|13|23|9|9|10|14|26|16|33|26|27|66|37|47|53|25|63|7|20|10|8|33|17|29|9|11|12|62|67|63|67|66|
262858|35|69|66|61|62|66|59|49|49|66|79|73|76|63|85|69|73|62|39|64|52|16|67|60|63|60|30|24|22|6|12|6|12|7|Outside Foot Shot
263882|53|65|58|64|51|64|66|37|60|66|84|84|77|57|73|70|77|72|65|61|52|39|59|61|51|56|57|57|51|9|11|10|11|15|Speed Dribbler (AI)
226506|55|50|61|62|34|55|60|31|62|61|53|44|59|61|55|58|70|82|83|50|74|63|50|55|51|61|62|66|64|12|15|14|12|6|
234186|42|27|68|62|28|40|28|28|61|55|68|64|60|56|76|37|82|77|78|32|61|64|32|40|42|50|62|67|65|13|13|14|8|6|Dives Into Tackles (AI)
239050|32|23|67|52|23|40|22|22|38|48|68|71|70|67|65|34|72|64|72|16|70|65|20|35|42|59|67|67|69|13|14|11|15|11|Dives Into Tackles (AI)
247754|37|37|67|64|26|56|31|33|61|62|54|55|51|58|50|51|82|84|80|44|69|61|43|55|42|60|62|65|65|13|7|6|6|7|
248010|57|61|56|66|62|61|60|45|66|62|68|68|71|63|73|68|70|82|71|60|69|63|62|64|56|62|61|64|61|7|11|12|13|14|
221643|67|57|55|68|50|67|57|65|66|66|54|65|75|67|82|65|72|90|73|67|68|65|67|74|53|69|50|59|55|13|13|15|13|13|Playmaker (AI),Team Player
188107|45|67|65|58|62|64|56|40|43|65|76|74|76|62|70|68|85|67|80|62|68|33|65|56|66|62|27|20|16|12|7|10|13|14|Power Header
268748|49|59|42|72|54|65|60|61|70|66|63|63|61|60|57|63|48|60|54|66|45|64|59|70|55|52|58|57|55|13|10|13|13|12|
204492|60|65|62|60|62|67|62|58|60|68|70|77|67|66|67|64|70|80|70|60|60|32|62|57|51|61|30|29|23|8|11|15|10|11|
273100|59|68|40|63|60|69|64|58|50|69|74|73|68|59|58|72|49|74|60|68|42|29|64|62|62|62|23|20|24|7|13|5|8|8|
230860|60|57|55|69|49|67|64|66|67|67|77|69|73|61|73|68|76|82|70|68|70|64|52|63|61|64|64|65|63|10|6|12|9|14|Power Free-Kick
259532|13|6|12|30|7|12|12|12|25|20|44|40|43|65|42|50|67|35|55|9|24|13|6|43|18|46|7|13|14|65|64|66|65|65|
260044|27|72|65|60|60|67|40|47|40|70|68|56|54|60|54|62|69|44|75|66|35|15|62|48|59|47|13|16|13|8|8|14|15|6|
224973|62|60|52|65|57|72|49|52|58|70|70|68|66|62|66|70|49|58|67|61|55|49|59|63|59|74|47|57|54|14|14|13|10|9|Long Shot Taker (AI)
237005|51|41|45|68|39|65|39|53|64|67|77|76|82|68|78|66|54|84|63|66|69|74|53|59|41|63|58|74|70|7|7|11|7|8|Solid Player,Dives Into Tackles (AI),Long Shot Taker (AI)
243917|9|5|10|22|5|14|9|10|24|13|27|35|40|56|35|45|37|27|65|5|26|19|8|27|17|40|20|10|10|68|65|60|64|70|
244685|35|68|64|53|61|63|47|34|46|61|69|76|72|62|63|73|70|64|83|53|62|26|68|62|74|63|28|26|22|13|14|5|11|13|
188621|61|47|63|62|58|65|71|69|64|64|64|62|67|65|74|67|80|66|67|60|67|62|63|65|56|70|64|64|65|7|15|7|10|15|
220878|33|40|66|63|39|44|35|23|51|42|67|65|67|60|63|55|70|53|73|33|60|67|38|40|36|55|69|70|65|11|14|8|8|8|Injury Prone
227278|49|42|53|65|46|53|49|35|61|63|55|53|66|64|58|56|80|79|73|49|76|65|57|57|38|58|64|63|53|6|14|10|9|11|
236750|62|62|45|62|31|64|44|45|50|65|89|90|80|59|74|59|37|71|49|53|47|54|59|61|46|59|54|55|54|10|8|6|8|5|
240334|34|25|68|58|35|50|34|29|48|56|57|71|53|58|51|41|70|62|84|27|65|62|32|37|43|50|64|68|65|10|11|5|10|14|
259022|73|45|52|67|48|67|70|54|55|65|77|66|76|62|71|62|63|68|64|53|67|58|59|60|45|46|56|64|61|11|12|14|11|12|Early Crosser
221647|61|38|42|65|21|67|46|35|48|58|82|91|76|66|78|40|60|78|65|40|66|58|70|58|35|60|50|63|62|9|15|6|11|10|
235215|65|53|54|74|62|70|71|69|64|72|74|77|81|64|84|67|63|66|58|63|50|51|63|66|60|59|37|53|41|15|10|6|7|9|Finesse Shot,Long Shot Taker (AI)
160208|61|74|63|65|62|72|76|70|64|64|67|64|65|63|67|66|64|60|58|65|40|58|60|55|68|72|40|37|36|9|9|15|17|9|Playmaker (AI)
229072|31|68|69|56|64|64|34|34|33|65|69|68|69|64|53|62|72|75|75|55|65|19|68|45|68|64|26|18|23|8|14|14|7|12|Power Header
230864|62|58|50|58|42|68|47|39|43|65|91|91|88|60|89|59|56|69|70|55|66|51|59|58|56|62|53|54|52|7|5|13|14|5|Speed Dribbler (AI)
239312|52|61|76|69|47|67|49|41|68|67|69|71|67|66|65|68|89|75|73|66|49|59|66|61|52|64|54|64|60|11|11|12|14|13|
243664|65|51|31|63|48|66|63|56|62|65|71|75|84|63|84|61|70|82|56|53|68|56|62|65|35|64|47|53|48|12|10|11|12|14|Technical Dribbler (AI)
199121|69|58|63|65|57|67|64|47|63|67|52|67|63|68|57|59|45|77|71|64|71|58|72|74|50|71|63|53|46|6|11|12|12|16|Team Player,Technical Dribbler (AI)
268753|55|53|40|70|58|60|64|62|65|69|70|71|66|67|59|62|51|78|65|51|72|64|63|70|56|65|49|48|37|8|9|11|11|9|
216273|52|62|67|67|45|64|40|49|64|66|54|64|62|70|65|69|76|78|86|53|75|62|71|66|57|69|62|62|59|9|8|9|11|11|Leadership
160209|67|54|69|64|49|67|58|60|54|64|74|68|80|72|70|68|67|67|61|54|61|54|60|68|68|70|38|36|40|13|10|16|11|10|
229073|61|45|55|60|33|62|51|47|57|58|86|90|74|57|76|59|79|91|68|56|60|57|59|60|49|57|55|57|56|15|9|11|6|11|Long Throw-in,Speed Dribbler (AI)
248017|60|58|35|63|58|61|72|44|63|62|90|90|90|58|87|68|60|73|56|61|56|53|60|61|53|63|50|47|45|9|10|13|10|9|Speed Dribbler (AI)
259281|63|67|68|65|58|73|68|62|75|60|77|72|73|61|72|66|65|62|64|67|68|67|59|65|66|65|66|68|67|13|14|12|10|11|
206546|49|36|64|66|34|56|45|44|65|62|50|50|59|64|70|59|75|55|72|40|64|66|41|53|57|60|70|66|65|12|8|9|12|8|
224466|58|59|55|58|58|66|60|51|57|61|85|84|85|66|62|66|60|74|62|58|62|48|60|60|53|58|37|36|37|8|14|11|14|9|
233938|54|50|50|69|48|66|53|44|64|67|79|70|79|64|72|55|57|80|70|56|82|65|58|64|48|65|68|69|65|12|10|11|14|13|Injury Prone,Dives Into Tackles (AI),Flair
262355|63|60|38|64|55|75|63|63|56|74|70|71|74|50|62|62|38|45|68|61|46|16|66|63|47|68|16|23|22|11|15|13|12|15|Flair,Technical Dribbler (AI)
267987|42|67|68|54|60|63|49|47|44|66|68|66|70|62|65|69|72|56|75|63|46|18|64|54|62|57|13|22|20|6|14|10|10|14|
231123|62|32|52|61|30|55|47|40|47|57|72|65|66|65|70|53|63|70|68|32|63|64|51|47|45|57|65|62|64|10|14|9|7|8|
231891|58|60|49|68|42|68|64|60|72|66|71|72|68|56|68|68|58|73|62|58|43|28|60|64|57|62|47|36|41|14|10|10|11|9|Flair
244435|61|60|54|66|46|64|63|52|64|65|68|64|70|57|73|65|72|76|73|63|71|62|61|59|46|63|64|63|62|6|11|14|14|9|
246739|52|48|58|66|58|61|59|48|68|65|48|45|57|64|69|58|67|77|70|59|67|58|59|68|49|64|62|65|62|6|10|14|13|10|
222932|49|63|63|62|52|70|57|40|58|66|71|74|77|65|82|67|81|66|84|54|65|24|64|67|60|55|28|23|24|12|15|8|12|9|Flair,Power Header
234196|61|65|38|67|44|69|68|65|66|67|69|65|74|65|80|64|76|73|50|59|67|62|64|65|67|65|41|59|57|7|8|11|12|13|Long Shot Taker (AI)
235988|62|67|42|63|46|70|67|70|58|69|78|73|82|52|72|66|48|56|47|71|44|31|59|62|58|64|35|29|32|11|7|8|13|14|Injury Prone
243412|57|48|57|66|49|63|32|40|62|67|76|73|64|67|63|42|66|80|74|45|67|60|51|64|52|69|56|63|60|15|6|7|15|13|
262100|50|23|57|60|31|35|27|25|68|41|80|92|54|60|38|40|60|68|80|33|69|66|25|26|40|54|67|68|63|5|12|5|5|14|Injury Prone
271573|68|59|55|69|54|70|69|61|67|62|79|79|79|61|80|58|75|55|58|57|60|59|63|66|62|67|58|62|62|12|5|7|9|13|
210389|63|50|50|65|23|63|62|27|60|62|80|83|78|64|74|52|60|70|63|49|68|60|61|59|40|61|64|62|61|14|12|15|13|8|Early Crosser,Speed Dribbler (AI)
219605|67|54|57|66|30|64|70|50|62|67|77|80|78|54|79|64|76|72|62|60|75|59|69|53|50|66|62|58|62|15|6|7|8|12|Dives Into Tackles (AI),Speed Dribbler (AI)
223957|10|10|15|17|13|7|14|17|14|20|31|36|37|63|52|47|58|23|70|14|31|13|16|30|27|35|10|15|12|66|63|62|63|69|Cautious With Crosses
240597|14|9|11|30|10|12|12|13|40|26|31|24|63|60|32|47|56|25|50|5|34|6|4|56|19|57|10|13|12|66|65|63|67|65|Comes For Crosses,Saves with Feet
243925|11|7|13|33|6|8|11|11|26|20|26|27|23|50|20|48|37|23|56|8|25|13|7|54|11|35|14|13|11|68|69|64|66|67|
216790|64|58|59|65|43|61|62|61|63|63|69|66|77|60|74|66|75|81|69|63|65|61|61|64|60|64|62|63|59|7|6|13|15|12|Early Crosser
234198|65|50|44|62|35|64|62|46|53|62|85|84|75|64|74|63|72|73|66|45|65|64|58|58|49|61|54|61|60|13|6|9|9|13|Early Crosser
235222|49|21|57|56|23|55|32|30|65|58|73|83|70|62|67|32|64|75|63|27|65|66|40|58|30|62|64|65|64|13|11|11|12|8|Long Passer (AI)
256726|16|7|15|28|6|14|15|12|24|11|34|32|26|62|34|47|49|20|51|8|22|8|8|31|11|24|5|15|14|67|64|62|65|66|
259542|25|20|66|61|21|24|31|21|55|58|62|64|48|64|72|41|68|64|60|33|66|65|25|27|37|56|68|74|66|8|9|8|11|6|
211671|59|54|59|60|48|53|64|56|65|61|45|55|53|61|73|68|63|79|80|62|79|66|53|56|64|50|65|65|63|13|6|9|10|12|Dives Into Tackles (AI)
213719|13|12|18|27|19|12|18|12|32|20|42|44|30|62|41|47|61|42|75|15|30|24|17|54|21|46|10|13|17|66|65|62|66|64|Comes For Crosses
216791|58|30|67|61|36|49|51|34|54|54|63|67|50|58|58|44|85|68|78|26|66|66|31|42|48|54|66|65|64|12|12|7|12|11|Long Throw-in
236247|59|56|56|70|48|62|59|65|67|67|69|68|77|66|75|63|71|72|68|59|72|62|58|67|55|60|58|60|62|11|12|6|14|9|Long Passer (AI)
182743|11|13|13|32|11|19|18|10|39|21|23|28|26|64|39|50|60|30|68|9|31|7|8|29|20|49|11|13|9|69|62|66|63|67|
259031|42|69|68|54|64|62|55|37|46|64|66|75|62|58|62|70|68|60|76|60|64|17|62|52|60|55|19|21|15|8|9|10|11|10|
260567|44|65|66|56|64|60|47|43|40|63|72|68|60|61|62|72|76|72|80|63|74|25|65|57|64|62|24|26|24|11|5|10|13|12|
271320|44|68|59|57|57|65|36|48|52|67|79|79|64|67|66|64|64|61|65|58|64|27|67|64|56|55|26|26|21|10|13|12|12|8|Finesse Shot
148696|73|58|61|70|58|62|80|74|68|67|55|52|67|70|64|79|75|70|70|67|72|64|60|67|62|68|64|62|62|12|13|12|10|15|Power Free-Kick,Team Player
222168|48|66|67|56|55|58|60|50|44|61|67|68|56|65|68|72|85|76|80|60|69|34|67|55|56|60|42|30|25|12|14|8|16|9|Injury Prone,Power Header
183256|72|60|65|68|68|67|73|72|66|68|70|61|75|52|73|72|82|48|59|65|58|62|64|71|66|70|60|62|59|10|8|13|15|11|
209369|59|68|54|58|59|68|56|55|49|65|81|82|77|63|75|66|70|73|69|63|60|22|67|58|57|67|22|22|22|14|11|12|11|8|Technical Dribbler (AI)
231897|57|53|51|68|42|66|41|45|64|66|76|77|75|64|75|63|68|84|64|58|71|63|59|66|43|68|61|62|54|6|14|10|7|9|Leadership,Long Shot Taker (AI),Playmaker (AI),Technical Dribbler (AI)
248025|12|10|17|24|8|9|12|12|23|18|33|34|48|62|24|42|67|42|68|7|23|9|10|50|13|30|11|12|18|62|66|56|63|71|
183513|19|12|13|22|11|12|11|10|20|23|41|48|44|64|43|44|58|39|79|13|33|23|13|32|21|55|20|13|12|70|60|58|63|70|Team Player
258777|38|24|68|53|31|40|29|28|50|49|44|55|34|64|61|52|69|65|69|24|69|68|24|28|45|63|66|70|69|6|8|11|8|8|
176346|63|42|62|60|53|60|53|54|58|63|65|59|62|63|81|47|81|67|69|45|80|65|64|67|52|57|67|66|66|13|14|11|15|16|Early Crosser,Team Player
245722|58|32|67|67|44|43|34|28|64|57|64|64|45|62|61|46|82|50|76|50|68|66|34|39|37|63|63|65|63|11|12|8|11|10|
263131|61|47|63|62|38|58|50|51|59|56|73|82|64|58|58|60|56|73|76|48|65|58|58|51|53|57|56|63|67|11|11|7|9|6|
204763|68|49|57|65|51|57|73|72|64|63|74|72|71|51|71|66|73|81|72|57|62|61|53|59|68|60|53|63|61|10|14|9|15|12|Early Crosser,Long Passer (AI)
220635|60|55|47|67|62|64|64|68|65|65|63|65|84|63|82|65|79|81|55|66|70|61|63|66|54|64|59|62|60|14|14|10|8|8|Long Shot Taker (AI)
242907|68|47|58|62|39|60|47|24|51|60|69|70|64|67|53|49|72|72|63|42|52|62|50|62|54|53|62|65|56|14|13|9|7|13|Dives Into Tackles (AI)
216284|31|28|75|56|29|35|27|27|44|49|34|72|32|62|30|66|34|46|94|51|68|62|28|51|38|60|65|66|61|13|15|7|10|8|Long Shot Taker (AI)
226524|16|20|12|35|16|17|17|13|37|24|40|42|39|58|42|53|68|35|63|20|23|22|14|32|15|51|18|12|15|67|64|71|63|70|Cautious With Crosses
232668|31|26|66|54|26|42|30|25|52|53|52|54|49|59|63|35|85|78|76|26|74|64|31|29|21|53|64|68|68|9|11|7|11|10|Dives Into Tackles (AI),Leadership,Team Player
250845|64|35|46|67|33|60|46|41|66|62|69|69|74|60|56|40|71|70|67|35|67|64|63|60|46|61|63|65|64|5|14|14|13|13|
251613|58|38|65|64|49|61|49|44|57|63|79|79|74|56|78|59|77|77|63|44|69|58|54|47|48|50|53|64|62|8|7|12|10|9|
255197|59|43|55|68|51|65|47|43|55|65|76|77|75|60|72|67|72|74|60|49|69|61|60|61|45|60|62|62|61|8|9|8|9|11|
255965|14|9|10|24|7|14|12|12|23|17|17|31|36|60|46|48|58|16|51|9|22|9|8|37|14|35|6|10|10|68|66|64|65|65|
264158|61|36|60|64|28|60|45|40|44|58|67|78|64|62|72|43|62|72|55|38|60|64|54|53|33|61|61|66|62|8|10|10|5|15|Speed Dribbler (AI)
244190|30|22|70|54|29|32|22|31|40|49|61|61|52|58|50|45|82|62|81|25|62|59|21|26|42|60|68|66|65|12|12|12|7|5|Power Header
251870|55|37|70|60|30|56|48|39|51|61|72|74|77|64|62|42|65|69|68|35|55|65|46|40|44|51|67|67|66|10|7|8|6|7|
234463|66|66|40|63|62|73|60|61|46|67|73|81|90|66|86|64|62|40|37|59|31|18|60|63|55|56|30|36|38|10|10|11|13|10|
238303|62|63|52|58|45|71|58|51|46|67|77|82|80|56|85|67|62|70|58|64|58|42|62|60|57|55|38|47|36|8|5|12|9|11|Long Shot Taker (AI),Technical Dribbler (AI)
240863|52|47|56|70|42|65|51|50|68|67|66|63|80|63|77|59|68|76|59|60|68|63|56|68|64|70|62|64|60|11|9|13|12|7|
222944|60|64|76|70|63|65|67|60|67|68|55|62|68|62|37|64|87|73|74|59|36|58|68|69|70|65|40|48|47|7|10|9|7|9|Injury Prone,Team Player
235744|55|66|60|61|54|65|55|49|49|63|91|91|84|63|85|63|78|70|73|59|64|26|64|54|56|62|31|27|23|11|9|6|15|5|Long Throw-in,Flair,Long Shot Taker (AI),Speed Dribbler (AI)
157665|30|40|72|56|29|40|30|29|61|57|29|31|34|64|50|52|71|31|79|32|65|66|36|48|30|67|65|67|65|6|10|15|7|9|Long Passer (AI),Power Header
159969|65|64|62|60|56|70|71|74|55|67|70|76|73|60|75|70|72|67|66|68|80|63|62|65|77|71|29|53|48|10|9|8|8|12|Power Free-Kick,Dives Into Tackles (AI)
237537|63|40|44|67|31|62|62|59|61|64|81|78|72|61|74|69|55|75|66|63|52|59|55|60|53|53|54|64|64|8|11|10|11|7|Injury Prone
194785|55|34|66|56|19|57|42|29|53|58|47|39|59|61|57|32|68|76|80|41|73|63|26|50|30|52|65|66|65|10|11|6|9|14|Injury Prone,Long Passer (AI)
216802|55|65|59|62|62|67|55|47|56|69|79|78|79|63|77|64|73|55|73|62|55|25|65|63|70|53|37|25|29|13|8|13|11|9|Speed Dribbler (AI)
159970|53|51|56|64|57|73|54|57|56|65|73|77|72|77|77|42|43|83|68|45|62|70|58|67|77|68|62|72|73|15|14|14|10|9|Finesse Shot,Long Passer (AI),Technical Dribbler (AI)
230882|40|31|68|59|37|54|43|36|58|58|55|54|50|64|55|54|70|41|78|32|69|68|34|45|45|54|66|63|64|8|6|5|8|6|
171490|19|12|18|36|14|11|12|19|37|22|35|40|61|63|48|45|67|26|53|18|15|20|11|38|17|51|17|18|14|64|63|60|69|65|Team Player
224483|61|60|48|69|58|65|62|59|65|69|72|66|65|65|69|65|52|80|71|60|62|51|67|64|52|68|55|54|50|16|9|12|13|13|Technical Dribbler (AI)
240867|51|26|59|58|34|63|40|27|48|58|76|80|53|58|58|43|73|67|79|35|65|65|30|39|28|62|66|67|63|14|6|14|10|6|Injury Prone
245219|69|66|46|66|41|65|53|69|65|66|66|63|66|64|69|60|39|56|51|56|28|20|67|63|65|58|24|23|26|7|9|7|10|8|
186595|67|56|49|63|56|59|49|59|62|63|63|65|69|63|69|65|47|77|63|63|57|59|55|65|59|59|63|64|63|8|13|8|10|8|Early Crosser,Team Player
259299|30|23|67|64|32|45|30|29|60|54|68|69|51|57|49|52|64|60|88|35|63|61|35|40|35|47|66|67|65|11|11|8|9|11|
197860|62|38|55|62|44|62|59|55|59|64|76|74|70|62|62|60|71|68|70|49|68|62|54|54|44|63|63|64|63|10|11|14|12|16|Team Player
273892|59|28|55|73|32|63|35|30|74|72|68|66|55|61|65|55|65|70|55|35|65|65|60|60|45|55|65|71|60|14|7|11|15|8|Leadership
238820|60|56|54|60|44|66|57|45|57|64|77|80|71|59|64|59|74|78|68|57|59|58|62|61|37|60|68|59|57|14|10|9|13|7|
239076|11|7|12|23|7|10|12|11|19|16|18|29|26|51|44|44|63|20|38|6|26|13|4|27|19|23|9|13|12|73|57|59|65|75|Cautious With Crosses
212453|30|11|19|41|15|13|28|14|40|20|37|35|41|63|40|47|70|33|65|12|38|21|13|46|24|49|17|13|15|63|66|62|64|67|
229349|50|32|64|62|34|52|32|29|57|56|65|60|52|62|70|43|78|64|74|34|68|65|31|36|49|64|66|67|65|14|12|12|7|7|
255461|33|67|63|65|63|65|42|45|45|66|66|69|51|68|46|66|62|52|77|63|37|17|64|48|65|54|15|19|10|8|10|12|14|8|
274150|26|18|58|53|22|21|26|20|38|59|64|63|45|70|55|35|69|62|75|19|65|69|29|30|38|42|68|68|63|6|11|11|6|13|
212710|10|12|11|36|7|11|9|11|20|20|43|43|34|63|44|49|54|34|56|11|22|20|14|55|12|54|13|11|9|66|64|65|64|67|GK Long Throw
247270|51|63|57|70|30|62|68|66|69|65|64|68|57|52|82|70|60|77|56|72|63|62|68|70|39|60|52|54|48|13|15|11|10|15|Playmaker (AI)
224487|57|67|63|61|61|65|66|69|49|65|83|78|80|60|80|68|83|74|69|64|64|38|63|66|68|61|23|28|24|14|7|13|15|10|Injury Prone,Long Shot Taker (AI)
260839|72|38|53|62|46|64|61|29|61|66|76|75|70|56|73|60|66|71|67|54|76|58|54|63|39|56|59|64|63|11|14|6|13|6|Dives Into Tackles (AI)
261351|66|58|42|62|66|67|52|55|54|64|76|78|71|60|86|73|64|80|50|63|58|29|63|54|48|53|38|33|37|13|13|6|11|12|
264424|14|7|12|25|6|10|13|14|24|13|21|32|36|59|20|47|37|24|71|9|25|9|7|24|11|29|9|12|10|67|64|62|66|68|
269288|29|18|63|61|20|27|36|73|64|49|68|69|63|56|53|75|75|80|76|51|65|67|28|25|32|47|67|65|67|9|12|12|6|8|Power Free-Kick,Long Shot Taker (AI)
274152|62|25|55|58|29|48|36|33|45|62|68|63|55|68|64|31|55|68|47|33|52|61|48|39|36|36|60|68|65|12|7|9|7|12|
218345|63|62|47|67|51|70|72|70|68|66|68|68|73|58|70|68|53|51|62|66|48|64|71|61|59|70|37|54|58|11|10|10|9|11|Injury Prone
159977|66|60|54|66|67|64|67|76|59|66|71|70|64|64|70|52|67|55|52|52|46|38|64|63|57|71|48|52|41|15|13|12|10|9|
240873|54|40|56|68|46|62|45|47|67|66|59|61|58|65|68|69|66|56|59|50|67|62|54|65|53|48|64|69|68|12|12|14|11|8|
203754|49|47|65|63|56|57|51|43|63|60|55|52|51|63|66|66|73|88|72|59|71|65|48|55|56|64|65|65|66|9|9|15|7|13|Leadership,Power Header,Team Player
269802|43|44|48|68|39|48|37|33|64|64|70|69|68|61|77|50|50|79|72|55|64|57|42|55|50|48|63|68|64|11|9|8|10|9|
225770|38|24|67|64|35|42|31|30|41|60|51|62|33|58|60|46|72|70|83|28|59|62|22|31|37|47|65|68|63|11|15|6|16|15|
229354|70|56|45|68|53|69|73|65|68|69|70|62|77|63|90|61|41|73|61|51|75|49|57|69|62|61|35|56|44|7|12|13|14|11|Early Crosser,Flair,Playmaker (AI),Technical Dribbler (AI)
229610|53|37|57|60|29|57|37|42|48|60|74|70|65|63|67|53|70|70|73|45|68|67|51|38|49|53|63|63|66|8|8|9|12|9|Long Throw-in
255210|45|59|50|69|47|68|59|51|67|69|68|65|66|65|66|64|65|82|77|59|62|58|66|66|49|65|59|59|56|11|12|8|5|14|Flair,Playmaker (AI),Technical Dribbler (AI)
274155|12|6|24|23|10|9|9|8|25|10|26|32|33|52|25|52|30|25|61|11|25|8|8|26|18|39|10|13|11|68|65|69|68|66|
233707|46|66|60|60|60|62|44|38|42|67|80|82|72|64|77|66|72|78|77|61|77|32|66|55|59|66|28|28|25|11|12|8|11|12|Finesse Shot,Speed Dribbler (AI)
242411|58|54|62|72|54|63|62|55|67|73|74|80|74|60|72|64|63|66|63|60|67|57|61|63|60|56|58|68|63|15|10|9|7|10|
246763|64|34|53|65|40|64|56|60|55|62|75|72|67|60|64|42|71|67|61|39|64|62|45|53|43|67|60|66|63|15|8|5|14|12|
269292|62|61|26|57|49|72|56|49|50|71|86|79|88|61|92|62|48|49|36|57|55|24|54|55|61|58|23|29|33|6|7|14|10|15|Flair,Technical Dribbler (AI)
270060|12|9|14|50|8|14|13|13|55|20|60|57|57|63|27|59|62|33|75|23|31|22|8|55|15|24|14|13|14|66|61|79|61|69|GK Long Throw
245740|29|74|72|55|61|60|30|50|39|50|68|65|61|69|60|73|62|53|75|73|35|10|61|46|70|49|14|15|10|7|13|11|6|12|Long Shot Taker (AI)
